pincode,LAT ,Long
534326,16.6721667,81.8021667
534327,16.5874444,81.7538333
534328,16.772612,81.753302
534329,16.8620661,81.743283
534330,16.7398056,81.7537222
534331,16.8675556,81.6730833
534338,16.5961389,81.7243056
534340,17.1113889,81.6733611
534341,17.4447475,78.3950328
534342,17.027768,81.683473
534350,17.017007,81.729123
534401,16.8708,81.3248
534406,16.8951,81.365
534411,16.907,81.5274
534416,16.8171,81.385
534425,16.8621,81.2456
534426,16.9825,81.2374
534427,16.7965,81.2387
534432,16.7986,81.2271
534435,16.8673,81.1251
534437,16.8167,81.3667
534442,16.7433,81.2168
534444,17.533822,81.1737824
534447,17.1150556,81.2971944
534448,17.4869,81.3014
534449,17.0104167,81.19275
534450,16.8233,81.1568
534451,17.4702,81.4828
534452,16.9487,81.0982
534455,17.2125,81.2859
534456,17.716,81.0379
534460,17.7155,79.0471
534461,17.0195,80.9961667
534462,16.9483,80.9914
534467,17.5767,81.2106
534475,16.8637,81.0106
535001,18.1199722,83.4034722
535002,18.125025,83.416302
535003,18.3625,83.4897
535004,18.1026111,83.3945556
535005,18.080124,83.386952
535006,18.118605,83.477844
535101,83.595,18.2072
535102,83.474,18.3901
535124,83.5495,18.0236
535125,83.6818,18.3049
535126,83.5703,18.5018
535128,83.6019,18.3701
535145,19.492225,82.289557
535148,19.335257,78.070899
535160,47.321586,19.403749
535161,18.532646,83.372261
535183,83.265997,83.080428
535204,18.151053,83.598586
535213,18.344045,83.468356
535214,18.064305,83.334183
535215,18.902142,84.552444
535216,18.488315,83.413653
535217,18.248615,83.483025
535218,18.505074,83.547152
535220,18.887477,84.543842
535221,18.209716,83.733195
535240,18.020943,83.19986
535250,18.627116,83.715929
535260,27.834156,73.912467
535270,18.503965,84.066955
535273,18.711897,83.493024
535280,18.248273,83.40866
535281,18.858272,84.201198
535463,83.53234,18.677
535501,18.7846389,83.425
535502,83.4849,18.8368
535521,83.5542,18.8661
535522,83.4038,18.7397
535523,83.6592,19.051
535524,83.606,18.8837
535525,83.5537,18.752
535526,83.5528,18.8009
535527,83.3709,18.7239
535534,83.7984,18.8471
535546,83.5122,18.6599
535547,83.4093,18.661
535557,83.7226,18.6111
535558,18.5744722,83.3570278
535559,83.5509,18.6015
535568,83.4706,18.5439
535569,18.5979,83.4804
535573,83.5297,18.6149
535578,83.3531,18.4836
535579,83.3231,18.4604
535580,18.602137,83.395631
535581,18.967793,83.435006
535582,18.7021791,83.2800342
535591,83.2545,18.539
535592,83.1448,18.5077
535593,83.2107,18.6544
535594,83.6478,18.8188
560001,12.99351,77.592101
560002,12.9651111,77.5876111
560003,13.004048,77.575562
560004,12.9537529,77.5722102
560005,13.0007222,77.6161389
560006,13.021641,77.592752
560007,12.9636389,77.6291111
560008,12.968488,77.642574
560009,12.973544,77.580324
560010,12.993209,77.554461
560011,12.9367048,77.585589
560012,13.01383,77.56654
560013,13.064257,77.546488
560015,13.046435,77.522697
560016,13.0140833,77.68275
560017,12.9447222,77.5740278
560018,12.96481,77.555015
560020,12.988456,77.574647
560021,13.006429,77.554956
560022,13.027966,77.540916
560023,12.975571,77.560338
560024,13.0492778,77.6045556
560025,12.9748333,77.604
560026,12.9544029,77.5442816
560027,12.967679,77.5922195
560029,12.9376382,77.5991396
560030,12.9485278,77.6017222
560032,13.022581,77.593104
560033,13.0079444,77.1098333
560034,12.9296881,77.6214984
560035,12.9075116,77.6956776
560036,13.01075,77.6859722
560037,12.9959,77.6882
560038,12.9447222,77.5740278
560040,12.97266,77.54565
560041,12.9257292,77.5917045
560042,12.982047,77.61238
560043,13.0220278,77.6348333
560045,13.0325833,77.6208056
560047,12.9554167,77.6156944
560048,12.9954444,77.6990833
560049,13.082574,77.73846
560050,12.9445154,77.5558487
560051,12.1553889,78.0118056
560053,12.9688913,77.5730899
560054,13.034866,77.553384
560055,13.009049,77.562867
560056,12.959638,77.4996067
560057,13.046494,77.512775
560058,13.034557,77.526201
560059,12.9249093,77.4992098
560060,12.9403266,77.448119
560061,12.9089031,77.5491803
560062,12.9269167,77.5917778
560063,13.2187778,78.0090278
560064,13.187007,77.550196
560065,13.0685556,77.5688056
560066,12.987244,77.732161
560067,12.9794,77.7915
560068,12.9228217,77.6177326
560070,12.9351384,77.5685302
560071,12.1669167,77.1099722
560072,12.955172,77.515643
560073,13.443093,77.62927
560074,12.9058978,77.418486
560075,12.9710833,77.656
560076,12.9104513,77.6101259
560077,13.09,77.66
560078,12.9139919,77.5976697
560079,12.993702,77.539097
560080,13.009323,77.576741
560081,12.801736,77.70425
560082,12.8437683,77.5092369
560083,12.8564531,77.5884322
560084,13.0133889,77.62975
560085,12.9432816,77.5425557
560086,13.010635,77.546496
560087,12.977,77.568
560088,13.133999,77.478801
560089,13.133524,77.491132
560090,13.086295,77.497311
560091,12.999661,77.451037
560092,13.056892,77.598543
560093,12.9861389,77.6521667
560094,13.038371,77.574732
560095,12.9384536,77.6191488
560096,13.011426,77.535877
560097,13.079368,77.559539
560098,12.920649,77.510796
560099,12.8609807,77.7069751
560100,12.8400702,77.6635448
560102,12.9141099,77.6371518
560103,12.9356,77.7057
560104,12.964979,77.538072
560105,12.81887,77.6378921
560107,13.08936,77.485858
560108,12.8624365,77.564426
560109,12.8684125,77.5381189
560110,12.958211,77.47564
560111,12.8963107,77.559239
560112,13.267672,77.55238
560113,13.025073,77.659665
560114,12.870465,77.6269058
560115,13.0469264,77.5454255
560116,12.8001342,77.5081318
560117,12.96957,77.822433
560119,13.1483446,77.5674982
560300,13.1989444,77.704
560500,12.8633196,77.6583091
561101,13.16,77.13
561201,12.93,77.26
561202,14.1068675,77.2847845
561203,13.44,77.48
561204,13.49,77.41
561205,13.37,77.57
561206,13.6489963,77.5708988
561207,13.9259397,77.956697
561208,13.7207078,77.543712
561209,13.7430024,77.7515188
561210,13.6641883,77.4253944
561211,13.6261319,77.5753291
561212,13.7948846,77.9990841
561213,13.5538625,77.4980937
561228,13.7583326,77.6346396
562101,13.5359787,77.6936474
562102,13.3870451,77.8231777
562103,13.4453456,77.7032508
562104,13.6932182,77.8158463
562105,13.5569727,77.9049171
562106,12.75,77.72
562107,12.8,77.75
562108,12.78,77.14
562109,12.86,77.42
562110,13.27,77.6
562111,13.3,77.29
562112,12.73,77.49
562114,13.13,77.88
562117,12.66,77.39
562119,12.49,77.52
562120,13.02,77.24
562121,12.64,77.55
562122,13.22,77.91
562123,13.17,77.35
562125,12.91,77.81
562126,12.5,77.33
562127,13.13,77.24
562128,13.1563889,77.1294444
562129,13.24,77.82
562130,13.02,77.38
562131,13.09,77.14
562132,13.26,77.29
562135,13.34,77.76
562138,12.6088889,77.2210833
562149,13.17,77.7
562157,13.18,77.65
562159,12.83,77.25
562160,12.68,77.17
562161,12.6682222,77.1739722
562162,13.12,77.43
562163,13.31,77.6
562164,13.33,77.69
562165,13.19,77.75
562166,12.76208,77.71342
563101,13.2419572,78.0709477
563103,13.1689869,78.2295429
563113,12.9337222,78.1672778
563114,13.0729007,78.1528416
563115,12.9956944,78.2421667
563116,13.0366587,78.2943657
563117,12.9364167,78.2613611
563118,12.9740278,78.2589167
563119,12.9259444,78.2660278
563120,12.9596769,78.2285954
563121,12.9970347,78.2955111
563122,12.9581427,78.283248
563123,13.6326992,78.1250969
563124,13.8590884,78.0594578
563125,13.6569893,78.0752936
563126,13.3200287,78.1671753
563127,13.2264518,78.3130124
563128,13.380563,77.9763086
563129,12.90505,78.20505
563130,13.1044672,77.9288013
563131,13.3490328,78.3870961
563132,13.5797158,78.2774771
563133,13.173964,77.9702772
563134,13.5732162,78.364004
563135,13.4697162,78.2699477
563136,13.0988318,78.4128999
563137,13.0257999,78.0415844
563138,13.3726644,78.2812443
563139,12.8923062,77.9632319
563146,13.4904925,78.156984
563147,13.0089,78.1661
563157,13.2576106,77.9812117
563159,13.6629545,77.9476419
563160,13.0034948,77.9424531
563161,13.5686373,78.2233086
563162,13.0533099,78.2085136
563163,13.0034948,77.9424531
570001,12.3173333,76.6476944
570002,12.3323333,76.62775
570003,12.3578889,76.6445556
570004,12.3026944,76.6432778
570005,12.3080556,76.6389722
570006,12.3131667,76.61325
570007,12.3296944,76.66525
570008,13.401994,75.372552
570009,12.3027222,76.6311389
570010,12.3081111,76.66775
570011,12.3044722,76.6804444
570012,12.323287,76.619653
570014,12.3141667,76.6565556
570015,12.3436667,76.6537222
570016,12.3468611,76.6148889
570017,12.3371944,76.6116944
570018,12.3421389,76.5803056
570019,12.3141667,76.6565556
570020,12.3220278,76.6374722
570022,12.3141667,76.6565556
570023,12.3141667,76.6565556
570025,12.2833056,76.65875
570026,12.3055833,76.5986389
570027,12.3597778,76.5955278
570028,12.2993611,76.7011389
570029,12.3141667,76.6565556
570030,12.3206389,76.6037222
570031,12.2630833,76.6391111
570032,12.323289,76.587473
570033,12.299401,76.6311112
570034,12.2703056,76.6261111
571101,12.330871,76.862006
571102,12.4738889,76.1005278
571103,12.3342222,76.4550556
571104,12.4283611,75.9970833
571105,12.3061111,76.2913889
571106,12.3027222,76.6311389
571107,12.3369167,76.1000556
571108,12.4350556,76.1911944
571109,11.9313611,76.6702222
571110,12.2397778,76.8924444
571111,11.8101667,76.6885
571114,12.2963,76.6345
571115,12.0438333,76.98
571116,11.9891667,76.35025
571117,11.959957,77.019362
571118,12.074906,76.662929
571119,12.0965278,76.809
571120,12.2406111,76.9099444
571121,12.0001667,76.3964167
571122,12.1915556,77.0307222
571123,11.8136944,76.7871111
571124,12.2129444,76.8976667
571125,12.1215556,76.4802222
571126,11.7451389,76.6490278
571127,11.8778889,76.9547778
571128,11.9391389,76.8064722
571129,12.1462222,76.7663333
571130,12.3595833,76.5409167
571134,12.3564167,76.2914722
571187,12.5620833,76.0231667
571189,12.2381667,76.3401944
571190,12.41686,75.95246
571201,12.4919908,75.7186666
571202,12.438,75.721
571211,12.2985344,75.8200136
571212,12.2709446,75.7168856
571213,12.2035675,75.9653977
571214,75.7055453,75.7604662
571215,12.2694533,75.9318486
571216,75.9367624,75.9367624
571217,12.0397507,76.018208
571218,12.256318,75.759861
571219,12.1602612,76.0728064
571231,12.801404,75.9161753
571232,12.5667064,76.0012642
571234,12.4927633,75.9104982
571235,12.735235,75.9189525
571236,12.6694525,75.7439961
571237,12.4888016,75.8265088
571247,12.4478798,75.4142812
571248,12.4014824,75.7772032
571249,12.1576267,76.0172394
571250,11.9737344,76.0141495
571251,12.5873487,75.739266
571252,12.3524194,75.7604662
571253,12.333564,75.8566693
571254,12.2266103,75.9623036
571301,12.1223333,76.6800833
571302,12.1677778,76.6775
571311,12.193,76.6664722
571312,12.033,76.79875
571313,12.1613889,77.1105833
571314,12.0968056,76.5567778
571315,12.3141667,76.6565556
571316,12.1613889,77.1105833
571320,12.1223333,76.6800833
571342,12.1613889,77.1105833
571401,12.53,76.89
571402,12.535,76.9
571403,12.526281,76.913753
571404,12.547558,76.931053
571405,12.57,76.84
571415,12.412632,76.816877
571416,12.707003,76.814572
571417,12.258586,77.122535
571418,12.98,76.73
571419,12.63636,76.994723
571421,12.426745,77.228689
571422,12.482166,77.035631
571423,12.76,76.43
571424,12.37,76.95
571425,12.760168,76.967438
571426,12.66,76.49
571427,12.46,76.65
571428,12.59,77.05
571429,12.6,77.05
571430,12.39,77.05
571431,12.66,76.65
571432,12.82,76.76
571433,12.62,77.09
571434,12.5,76.67
571435,12.46,76.78
571436,12.81,76.58
571438,12.42,76.68
571439,12.0898056,77.3021667
571440,12.1616111,77.1099167
571441,12.0470278,77.03075
571442,12.1249167,77.0745556
571443,12.1331944,77.2296944
571444,12.0041111,77.3930833
571445,12.82,76.87
571446,12.64,76.92
571448,12.96,76.73
571450,12.595595,76.939869
571455,12.54,76.6
571457,11.8775833,77.2608889
571463,12.27,77.02
571475,12.399955,77.136048
571476,12.7,77.07
571477,12.41,76.71
571478,12.47,76.87
571490,12.0601944,77.98725
571601,12.1215556,76.4811944
571602,12.4401667,76.3807778
571603,12.5373611,76.3270556
571604,12.3141667,76.6565556
571605,12.62,76.39
571606,12.39,76.71
571607,12.41,76.58
571610,12.3961944,76.3364167
571617,12.504,76.2924167
571802,12.88,76.63
571807,12.43,76.7
571811,13.02,76.74
571812,12.56,76.53
572101,13.3403889,77.1081389
572102,13.6545649,77.2178646
572103,13.3250833,77.1353056
572104,13.3825117,77.1466161
572105,13.3168611,77.1086389
572106,13.4550601,77.1688033
572107,13.438999,77.0230521
572111,13.0786433,76.4547869
572112,13.6775278,77.0635
572113,13.932556,76.9809328
572114,13.3488554,76.6277148
572115,13.8645451,77.1454566
572116,14.0538056,77.1673611
572117,13.67455,76.56278
572118,13.4631,77.0752
572119,13.5968416,76.5363053
572120,13.1878754,77.2145125
572121,13.8524563,77.2556549
572122,13.9877744,77.263547
572123,13.666208,76.6468338
572124,13.8186944,77.3135556
572125,13.8464654,77.6445445
572126,13.9543056,77.1019167
572127,13.8778787,76.9372253
572128,13.4588923,77.0679856
572129,13.7210437,77.2351437
572130,13.749294,76.8980855
572132,13.6621667,77.2084167
572133,13.8335,77.2018333
572134,13.3826682,76.8497205
572135,14.3337717,77.3966863
572136,14.3337717,77.3966863
572137,13.7934432,76.924135
572138,13.8565589,76.7954958
572139,13.7746558,76.8194103
572140,13.5484855,77.0948148
572141,14.3797371,77.1744828
572142,13.3168611,77.1086389
572168,13.3168611,77.1086389
572175,14.0134301,77.3693385
572201,13.262171,76.4665703
572211,13.2752587,76.7169275
572212,13.2652937,76.6581485
572213,13.3069323,76.6277009
572214,13.4424556,76.9045569
572215,13.4146215,76.6225403
572216,13.4420298,76.9088393
572217,13.8745789,76.6169162
572218,13.668079,76.567349
572219,13.3261261,76.9407395
572220,13.3168611,77.1086389
572221,13.262171,76.4665703
572222,13.6584744,77.2148435
572223,13.3168611,77.1086389
572224,13.5284185,76.8915156
572225,13.2701389,76.7615
572226,13.3815278,76.5615278
572227,13.2558798,76.7859814
572228,13.5324444,76.6176389
573101,13.07,75.8
573102,12.81,76.12
573103,13.42,76.23
573111,13.12,76.4
573112,13.46,76.24
573113,13.0053333,76.1000556
573115,13.23,75.87
573116,12.99,76.4
573117,13.52,76.36
573118,13.12,76.18
573119,13.22,76.36
573120,12.87,76.12
573121,13.25,75.98
573122,13.28,76.22
573123,12.84,75.79
573124,12.99,76.62
573125,13.35,76.06
573126,13.44,76.36
573127,13.02,75.82
573128,12.96,75.97
573129,12.88,75.89
573130,12.68,75.99
573131,13.14,76.42
573133,12.66,76.1
573134,12.95,75.83
573135,12.88,76.47
573136,13.004,76.13
573137,12.83,75.85
573141,13.06,76.54
573142,12.7,76.04
573144,13.5130556,76.3170556
573162,13.1502222,76.2286389
573164,13.13,76.36
573165,13.1183056,75.6415
573201,13.0129167,76.1070556
573202,13.04,76.11
573210,13.0471111,76.5773889
573211,12.868371,76.29009
573212,13.32,76.27
573213,13.08,75.9
573214,13,75.87
573215,13.12,75.86
573216,13.16,75.92
573217,13.06,75.99
573218,12.98,75.92
573219,13.15,76.11
573220,12.9844722,76.2164167
573225,13.0053333,76.1000556
573226,13.03,76.23
574101,13.3267457,75.036597
574102,13.2874567,74.9101363
574103,13.1189236,74.7951464
574104,13.2129167,75.0035278
574105,13.2946512,74.7689895
574106,13.2496652,74.7340243
574107,13.2016944,75.0368889
574108,13.3875802,75.009168
574109,13.1433276,75.154812
574110,13.1862644,74.920977
574111,13.1493291,74.7826259
574112,13.1521186,74.8334055
574113,13.1818697,74.7978608
574114,13.174528,74.991806
574115,13.259166,74.770145
574116,13.2599541,74.8081176
574117,13.2043788,74.7735386
574118,13.3169672,74.7273938
574119,13.1760439,74.7529285
574122,13.2551962,75.0743137
574129,13.1493241,74.9325106
574141,13.1004759,74.8499166
574142,12.9991421,74.9012541
574143,12.8889248,74.950875
574144,13.0268502,74.9069088
574145,12.939772,74.928874
574146,13.0557429,74.7954791
574148,13.044996,74.870751
574150,13.0845499,74.8350364
574151,12.9764783,74.9268001
574153,12.840898,74.98097
574154,13.1215,74.828642
574162,12.9937348,75.0081026
574197,13.0601385,75.047289
574198,12.9173461,75.50313
574199,12.8503579,74.9370818
574201,12.76256,75.20044
574202,12.7755335,75.2651607
574203,12.7810159,75.2089416
574210,12.7301389,75.2203333
574211,12.9646733,75.0469028
574212,12.7041188,75.3340328
574213,13.7,74.59
574214,13.143852,75.3713938
574216,12.9607,75.4435989
574217,13.0584612,75.2003118
574218,12.6557318,75.521766
574219,12.9350188,74.9864995
574220,12.8087177,75.1630544
574221,12.7985862,75.4756642
574222,12.8435006,75.0451338
574223,12.6723126,75.2625096
574224,12.9641882,75.2227426
574225,13.034139,74.966583
574226,13.0974824,74.9381218
574227,13.082197,74.99637
574228,13.0809824,75.3812719
574229,12.8449372,75.3606788
574230,12.8834722,74.8757222
574231,12.8762999,75.0567948
574232,12.6867215,75.5004967
574233,12.9708853,75.1504575
574234,12.5143627,75.4975784
574235,12.7331116,75.0822663
574236,13.1158855,75.086739
574237,13.0219975,75.0389635
574238,12.7018062,75.599202
574239,12.6223768,75.3767837
574240,13.0184393,75.3479866
574241,12.8521663,75.3073607
574242,13.0798644,75.1720164
574243,12.7875536,75.0979804
574244,13.2834722,74.9148889
574248,12.5991908,75.4767585
574253,12.8586068,75.1011383
574259,12.8834722,74.8757222
574260,12.7099052,75.0646173
574265,12.9421535,75.1177775
574267,13.004513,74.966025
574274,13.0806646,74.8938287
574279,12.7499559,75.0138807
574285,12.8834722,74.8757222
574313,12.6185278,75.2499167
574314,12.5320927,75.4107655
574323,12.8174722,75.02825
574324,12.9790606,75.1088618
574325,12.8373889,75.2415
574326,12.8987088,75.2304706
574327,12.55425,75.3845833
574328,12.8186667,75.366
574509,13.0224728,74.8692399
575001,12.869382,74.840937
575002,12.879893,74.8583
575003,12.8848682,74.8248739
575004,12.886648,74.841299
575005,12.8834722,74.8757222
575006,12.902731,74.83564
575007,12.8708333,74.8836389
575008,12.9168689,74.869036
575009,12.853372,74.878526
575010,12.9489696,74.804309
575011,12.9697558,74.8481142
575013,12.9268896,74.839757
575014,12.9953932,74.8087614
575015,12.9400753,74.8535329
575016,12.896589,74.875115
575017,12.8367459,74.8928648
575018,12.809288,74.891809
575019,12.9700195,74.820016
575020,12.8203889,74.84175
575022,124734.2,745211.6
575023,12.7833378,74.8879724
575025,13.0088333,74.7932778
575028,12.9276943,74.8921567
575029,12.9106247,74.9135607
575030,13.028481,74.8467415
576101,13.3481231,74.742347
576102,13.36733,74.7688879
576103,13.353522,74.7421624
576104,13.362513,74.785062
576105,13.397639,74.7496082
576106,13.3766427,74.7209944
576107,13.3742501,74.8002591
576108,13.3701791,74.7026703
576111,13.1871649,74.8972844
576112,13.5001678,74.9763809
576113,13.3525516,74.8914442
576114,13.394671,74.736873
576115,13.408508,74.698703
576117,13.2696265,74.983258
576120,13.3006562,74.8195824
576121,13.1383979,74.9042695
576122,13.259717,74.747596
576124,13.3948876,74.803178
576201,13.63175,74.6918333
576210,13.5529555,74.7762379
576211,13.6471298,74.8212641
576212,13.5673824,74.9411159
576213,13.4548591,74.7849347
576214,13.8665,74.6286667
576215,13.448691,74.9210819
576216,13.654129,74.667504
576217,13.6174341,74.7264394
576218,13.446184,74.704565
576219,13.8143512,74.6361455
576220,13.862706,74.811087
576221,13.5396715,74.7437021
576222,13.6016198,74.8133429
576223,13.5308202,74.8543056
576224,13.774865,74.6833165
576225,13.5155383,74.7483547
576226,13.4783522,74.713368
576227,13.6373121,74.9519858
576228,13.95689,74.58026
576229,13.7435062,74.897891
576230,13.7214418,74.6675464
576231,13.5615714,74.7495791
576232,13.8480528,74.6321949
576233,13.8082488,74.871566
576234,13.5086675,74.8786577
576235,13.7104126,74.6531054
576247,13.6888583,74.6756681
576257,13.5704978,74.7134336
576282,13.7252935,74.9362823
576283,13.6885693,74.8270616
577001,17.844063,76.939009
577002,14.492904,75.975727
577003,14.4688889,75.9197778
577004,14.4688889,75.9197778
577005,40.465292,74.265201
577006,14.4713333,75.9073056
577007,14.390356,75.942624
577008,14.455986,75.931808
577009,14.285,75.936
577101,13.3637634,75.712008
577102,13.3394444,75.8098056
577111,13.3052998,75.5855788
577112,13.4346574,75.4252042
577113,13.1670802,75.5354108
577114,13.3389638,75.3466073
577115,13.78,75.65
577116,13.6595124,75.9505845
577117,13.3911718,75.4272493
577120,13.5485655,75.3058244
577121,13.2321153,75.4354743
577122,13.1864534,75.4958133
577123,13.4553319,75.3467871
577124,13.2510012,75.3876425
577125,13.5803641,75.2119644
577126,13.611936,75.3926196
577127,13.6930369,75.413169
577128,13.7029517,75.6564494
577129,13.5959977,75.8436609
577130,13.4482294,75.6929423
577131,13.5148254,75.7278009
577132,13.2318073,75.5577267
577133,13.2937203,75.7564703
577134,13.7224584,75.4674543
577135,13.4340535,75.9213511
577136,13.4666799,75.5830602
577137,13.5186718,75.8048896
577138,13.5598093,76.1980022
577139,13.4764999,75.2117003
577140,13.6753236,76.1333636
577144,13.7592552,75.703266
577145,13.8205062,75.981851
577146,13.3357805,76.0116316
577160,13.2756115,75.5032416
577168,13.4194515,75.9501366
577175,13.4274767,76.0917465
577179,13.2871543,75.4026333
577180,13.6977683,76.1519674
577181,13.2747778,75.3430278
577182,13.6188715,76.2695528
577201,13.9587778,75.5866667
577202,13.9293333,75.5841667
577203,13.9141389,75.5948056
577204,13.99,75.59
577205,13.9302778,74.5472222
577211,14.1,75.4
577213,14.1,75.97
577214,14.23,75.34
577215,14.1,75.99
577216,14.07,75.69
577217,14.32,75.64
577218,14.23,75.27
577219,14.34,75.8
577220,13.8,75.46
577221,14.4688889,75.9197778
577222,13.94,75.63
577223,14.54,74.97
577224,14.23,75.73
577225,14.13,75.49
577226,13.84,75.4
577227,14.02,75.7
577228,13.7680084,75.7481088
577229,13.9587778,75.5866667
577230,14.19,75.66
577231,14.25,75.84
577232,13.75,75.31
577233,13.96,75.75
577243,14.1,75.76
577245,13.9587778,75.5866667
577301,13.89,75.85
577302,13.8222778,75.7037222
577401,14.32,75
577411,14.13,74.77
577412,14.1675833,75.0266389
577413,14.62,75.2
577414,13.9587778,75.5866667
577415,13.69,75.35
577416,14.7871944,75.9881111
577417,14.11,75.06
577418,13.98,75.04
577419,14.6469167,75.1430278
577421,14.22,74.87
577422,13.9587778,75.5866667
577423,14.46,74.9
577424,14.2,74.96
577425,13.9587778,75.5866667
577426,14.06,75.31
577427,14.34,75.36
577428,14.5,75.28
577429,14.5,74.94
577430,14.29,74.94
577431,14.25,75.19
577432,13.73,75.23
577433,14.5,75.2
577434,14.32,75.03
577435,14.2108,74.7677
577436,13.9587778,75.5866667
577451,13.7358889,75.6323889
577452,1395,74.86
577453,14.07,74.94
577501,14.231195,76.3811
577502,14.464968,75.915839
577511,76.616053,13.9438289
577512,40.739599,73.988365
577513,14.667545,76.124022
577514,14.4688889,75.9197778
577515,14.2215833,76.3974167
577516,14.509759,75.811267
577517,44.972014,84.028392
577518,14.51475,75.86435
577519,26.948827,75.805967
577520,14.245686,76.322118
577521,14.469464,76.300042
577522,14.780986,75.986961
577523,14.30015,76.28235
577524,14.258629,76.491009
577525,32.220992,110.93238
577526,14.203971,76.088501
577527,14.055477,76.268187
577528,31.43982,150.536174
577529,51.154541,3.594837
577530,14.4688889,75.9197778
577531,36.157169,90.289984
577532,14.2215833,76.3974167
577533,14.2215833,76.3974167
577534,17.403869,78.544803
577535,14.810149,76.790995
577536,14.620713,76.598512
577537,26.851797,75.786223
577538,14.307288,76.809383
577539,14.2215833,76.3974167
577540,14.984151,76.70479
577541,16.469927,74.934244
577542,14.433641,76.800438
577543,52.699568,8.811923
577544,14.2485556,75.88475
577545,14.2215833,76.3974167
577546,14.2215833,76.3974167
577547,13.7682169,76.0588814
577548,13.5821313,76.0798552
577549,13.8582526,76.049121
577550,13.743723,76.0415543
577551,14.4688889,75.9197778
577552,14.23,75.99
577553,20.242068,155.88505
577554,14.2215833,76.3974167
577555,14.222102,76.400348
577556,14.908295,77.087512
577557,14.4688889,75.9197778
577558,14.2215833,76.3974167
577566,26.315007,28.418465
577589,14.540214,75.908216
577596,14.2215833,76.3974167
577597,14.2215833,76.3974167
577598,38.92109,22.425982
577599,14.2215833,76.3974167
577601,28.680998,77.419096
580001,15.4604243,75.0160582
580002,15.4416071,75.0101136
580003,15.4380083,74.9863283
580004,15.4393987,75.0187632
580005,15.5053597,74.9744663
580006,15.4703728,75.0181299
580007,15.489995,74.8598314
580008,15.4698492,75.0040862
580009,15.4300314,75.041296
580011,15.5574073,74.8871353
580020,15.352303,75.144945
580021,15.3598378,75.1270524
580023,15.4482278,75.2043957
580024,15.3370429,75.1298598
580025,15.399505,75.0859019
580026,15.3584362,75.0453445
580027,15.3510107,75.0815782
580028,15.3466923,75.1389788
580029,15.3502984,75.1537179
580030,15.359837,75.127052
580031,15.3775742,75.1180311
580032,15.3683243,75.1376003
580112,15.6100263,75.2113435
580114,15.3982152,75.0026091
580118,15.4167483,74.9571235
581101,14.8418435,75.2576369
581102,14.7909167,75.408
581103,15.4486485,74.699395
581104,14.8184566,75.116283
581105,15.6089403,74.9531384
581106,14.6986994,75.44287
581107,15.121603,75.4158919
581108,14.9453744,75.6481429
581109,14.6618243,75.3606192
581110,14.8531115,75.3715792
581111,14.5257168,75.305786
581112,14.8987341,75.4472813
581113,15.3146193,75.2605664
581115,14.7942321,75.6678361
581116,14.4547281,75.4827266
581117,15.2389863,75.4045089
581118,15.0371933,75.4042441
581119,14.5034099,75.6518421
581120,14.6897959,75.2286592
581121,12.6155,74.8345
581123,14.5590569,75.8076231
581126,15.1069764,75.333411
581128,14.8340926,75.5056759
581129,12.6155,74.8345
581145,14.5743199,75.6811756
581148,14.8279463,75.2805264
581186,12.6155,74.8345
581187,12.6155,74.8345
581193,15.0640449,75.1368879
581195,15.3410437,75.4243329
581196,15.2520755,75.0343085
581198,14.767084,75.5403992
581199,14.8695492,75.2243169
581201,15.6373679,15.6373679
581202,14.9320283,75.2385547
581203,14.9102703,75.1239312
581204,15.4167801,74.9571223
581205,15.0943291,75.1719839
581206,15.6178798,74.9837312
581207,15.2306287,75.1568117
581208,14.6009135,75.527216
581209,15.4531316,75.3310192
581210,14.3989884,75.4768952
581211,14.7195016,75.7549223
581212,15.1286971,75.126582
581213,14.9401159,75.6151106
581237,15.0203597,75.5023593
581301,14.816357,74.134433
581302,14.7996151,74.1130662
581303,14.8370278,74.1321667
581304,14.8313606,74.1434231
581306,14.8167443,74.1752473
581307,14.7877735,74.1278145
581308,14.7700672,74.1584288
581314,14.8117096,74.6181652
581315,12.6155,74.8345
581316,14.7310287,74.2652616
581317,14.9122066,74.2064783
581318,14.37,74.5
581319,14.6005768,74.3465647
581320,14.0320987,74.6295593
581321,14.7065133,74.2701647
581322,12.6155,74.8345
581323,14.4336361,74.6179936
581324,14.7791797,74.2087314
581325,15.251804,74.627155
581326,14.5494753,74.3244526
581327,14.3698347,74.4101015
581328,14.8862886,74.2244605
581329,12.6155,74.8345
581330,14.4751751,14.4751751
581331,12.6155,74.8345
581332,14.4174043,74.4233038
581333,14.5636812,74.4778492
581334,14.346643,74.4730841
581335,14.2822914,74.4876217
581336,14.42,74.46
581337,12.6155,74.8345
581338,14.3838184,74.5125984
581339,14.8683111,74.2007863
581340,14.31,74.5
581341,14.3279104,74.4632029
581342,14.2650287,74.434632
581343,14.428964,74.415544
581344,14.633414,74.5349895
581345,14.896666,74.1078518
581346,15.42,75.63
581347,14.8569444,74.81725
581348,14.2215755,74.466388
581349,14.921996,75.036467
581350,14.1459479,74.5033918
581351,14.521119,74.3662843
581352,14.8644376,74.1411164
581353,14.6342221,74.2867596
581354,14.0507344,74.557255
581355,12.6155,74.8345
581356,12.6155,74.8345
581357,14.6557854,74.3259945
581358,12.6155,74.8345
581359,14.963,74.7148333
